Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/xquery/functions/system/Shutdown.java,org.exist.xquery.functions.system.Shutdown$DelayedShutdownTask,dec43b57ac37530b846149519300a1ff1fca1a2de6b3e675d03987a119e27a28,"Schedules and executes a delayed application shutdown, ensuring all active tasks are completed before stopping the timer and releasing resources.",Delayed Shutdown,Observer,Strategy,,595,476,91
exist-core/src/main/java/org/exist/xquery/functions/system/Shutdown.java,org.exist.xquery.functions.system.Shutdown,fc8b559df4e060e65816f837a4da7c358a9097b25f0d0c811e048ea38048c8a5,"This class provides functionality to shut down the eXist-db server, with options for immediate termination or a delayed shutdown, accessible only to users with DBA privileges.",Server Shutdown,Strategy,Template Method,,2246,859,102
exist-core/src/main/java/org/exist/xquery/functions/validation/Jaxv.java,org.exist.xquery.functions.validation.Jaxv,6755c4c1b3a0d6806170595d4ee8516af53c63bcb6c31e2e5336a35d30e12aaf,Validates an XML document against specified grammars (XSDs or RELAX NG) and returns either a boolean indicating success or a detailed XML report of the validation process.,XML Validation,Adapter,Facade,,647,1459,103
exist-core/src/main/java/org/exist/xquery/functions/validation/Jaxp.java,org.exist.xquery.functions.validation.Jaxp,78286614992e429ac0b30d199725ccce393d7707227ba002c1bbe6dd6c21c362,"This class provides functionality to validate XML documents against grammars like XSDs and DTDs, with options for grammar caching and XML catalog specification, returning either a boolean validation result or an XML report.",XML Validation,Strategy,Facade,Adapter,586,1915,126
exist-core/src/main/java/org/exist/xquery/functions/validation/ValidationModule.java,org.exist.xquery.functions.validation.ValidationModule,17c2b23bd68e848e328cefeb935bc4d60cba42ccdd75762712e29c3657e873f8,"This class defines and registers functions related to XML validation within the eXist-db system, including functionalities for grammar tooling, JAX-V, JAXP, and JING.",Function registration,Module,Factory,,606,1082,106
exist-core/src/main/java/org/exist/xquery/functions/validation/Shared.java,org.exist.xquery.functions.validation.Shared,fdc4d308fd5e93e4722b43c160b33d5d49545de4e10e522f10eef38eba903219,"Provides utility methods for obtaining input streams and sources from various item types, retrieving URL values, and generating or closing validation reports.",Validation utilities,Utility,,,543,1350,76
exist-core/src/main/java/org/exist/xquery/functions/validation/Jing.java,org.exist.xquery.functions.validation.Jing,263f4b5aa8e3301d1ef60d568a2e39161ed51ee7fcca76ddf60ac93d441f8535,"This class provides functionality to validate XML documents against various grammar types such as XSD, RelaxNG, NVDL, and Schematron using the Jing library. It supports returning either a simple boolean result or a detailed XML report of the validation process.",XML Validation,Adapter,Facade,,586,989,119
exist-core/src/main/java/org/exist/xquery/functions/validation/GrammarTooling.java,org.exist.xquery.functions.validation.GrammarTooling,79e96578fc71f2098e42fb98651ee153aa2c5b9481ed436358385122e4d0722e,"This class provides functionality for managing grammar caches, including clearing the cache, displaying its contents, and pre-parsing grammar files for validation purposes.",Grammar management,Function Object,Template Method,,2551,1162,99
exist-core/src/main/java/org/exist/xquery/functions/response/GetExists.java,org.exist.xquery.functions.response.GetExists,f667052d022267b0e178bf445adc0935cdebe8f49c7c24556f18549f3cdbaa97,This class determines if an HTTP response is available within the XQuery context.,Response existence,Function Object,Query Function,,413,605,85
exist-core/src/main/java/org/exist/xquery/functions/response/StreamBinary.java,org.exist.xquery.functions.response.StreamBinary,156842ffa9166f0e7030fd0d3bc65c2af7cb8db203fe13e1b3b324368ae93630,"This class provides functionality to stream binary data as an HTTP response, allowing for the specification of content type and an optional filename.",Binary Streaming,Adapter,Strategy,,565,799,93
exist-core/src/main/java/org/exist/xquery/functions/response/SetHeader.java,org.exist.xquery.functions.response.SetHeader,15386a73b22e33ed7e525546423e2c34d35ffff93a096967f8303115e84f04eb,This class provides functionality to add an HTTP header with a specified name and value to an HTTP response.,HTTP Header,Strategy,,,419,681,71
exist-core/src/main/java/org/exist/xquery/functions/response/SetDateHeader.java,org.exist.xquery.functions.response.SetDateHeader,1b9c41e52bcaee73d24053dc4972393b555d77d5baa3248ac05a85d1f97ec1d5,"This class provides functionality to set a specific HTTP header on a response, expecting a header name and a date value.",Set Header,Strategy,Template Method,,498,712,92
exist-core/src/main/java/org/exist/xquery/functions/response/ResponseModule.java,org.exist.xquery.functions.response.ResponseModule,235767b882a1898a9e0db098224c8465e50f4d2751abbe9db892a449fa2ac1d8,"This class defines and registers functions related to HTTP response manipulation within the eXist-db system, enabling developers to control redirects, cookies, headers, status codes, and content streaming.",HTTP Response,Module,Registry,Facade,576,796,122
exist-core/src/main/java/org/exist/xquery/functions/response/Stream.java,org.exist.xquery.functions.response.Stream,371fad5db156214f8e1f86620a4e26acb2e9626145b299d57bc09d72c9f8e20d,"This class represents a function that streams its input directly to the servlet's output stream within a servlet context, serving as the final output statement in an XQuery.",HTTP Streaming,Strategy,Template Method,,704,671,102
exist-core/src/main/java/org/exist/xquery/functions/response/SetCookie.java,org.exist.xquery.functions.response.SetCookie,6f9e387befeb0dd528d1ec5c58999a28ed2f015a69652f35d4305320e1241ef2,"This class is responsible for adding HTTP cookies to responses, offering configurable options for name, value, expiration, security, domain, and path.",Cookie management,Builder,Strategy,Template Method,863,1096,114
exist-core/src/main/java/org/exist/xquery/functions/response/RedirectTo.java,org.exist.xquery.functions.response.RedirectTo,17992dacaa57947d0a116bf5a778c64add40d6f111325ee485fce217804adadf,"This class handles sending an HTTP redirect response to the client, directing them to a specified URI.",HTTP Redirect,Command,Strategy,,559,607,87
exist-core/src/main/java/org/exist/xquery/functions/response/ResponseFunction.java,org.exist.xquery.functions.response.ResponseFunction,c493f8c44fea9eb351fbfca84c38e05316369bc666a953ffbfaaeae62ffffa5a,"This class serves as an abstract base for functions that require access to the HTTP response during their evaluation, extending basic function capabilities by incorporating response-specific logic.",Response functions,Template Method,Abstract Class,,580,641,101
exist-core/src/main/java/org/exist/xquery/functions/response/SetStatusCode.java,org.exist.xquery.functions.response.SetStatusCode,637a878bcdec09542acc78369fcf543a1e1847a380b2bef58d0bd3c2813d946d,This class provides a function to set the HTTP status code of a response within an XQuery context.,Set HTTP Status,Strategy,Template Method,,1428,634,90
exist-core/src/main/java/org/exist/xquery/functions/response/StrictResponseFunction.java,org.exist.xquery.functions.response.StrictResponseFunction,cf75d380ad9f1b0c1c0068730552ebee7a5a1204fac6a5a31a1ce48831cd081e,"This abstract class defines a contract for functions that operate on an HTTP response, ensuring that a response object is always available when evaluating the function; otherwise, it signals an error.",Response handling,Template Method,Abstract Base Class,,683,672,106
exist-core/src/main/java/org/exist/xquery/functions/util/NodeXPath.java,org.exist.xquery.functions.util.NodeXPath,9226b91fc3f5aa56eff31fb2755f63c45d2c71d7762d220b35ff26602dd77188,"This class generates an XPath expression for a given XML node, representing its location within a document.",XPath generation,Strategy,Builder,,543,826,87
exist-core/src/main/java/org/exist/xquery/functions/util/SystemProperty.java,org.exist.xquery.functions.util.SystemProperty,41affd4c04c215e614c39b4cdaf7e8e260d6b3e5407ff0166398a41b12e9d461,"This class provides a function to retrieve the value of a system property, supporting both predefined properties and standard Java system properties.",System property retrieval,Function,Facade,,611,726,93
exist-core/src/main/java/org/exist/xquery/functions/util/IndexKeyOccurrences.java,org.exist.xquery.functions.util.IndexKeyOccurrences,043e35b399419330eee789103c723bc8d36d65d567ec32420ff1c3228ffe8fee,"This class counts the occurrences of a specific value within a given index across a set of nodes, supporting searches with or without a specified index name.",Index Occurrences,Function,Strategy,,661,837,98
exist-core/src/main/java/org/exist/xquery/functions/util/Parse.java,org.exist.xquery.functions.util.Parse,defe705f57b3c843ea2897d43ce1ec10592bdd7dc1d748228ec9e1a0f8421da9,"This class is responsible for parsing an input string, which may contain HTML, into a well-formed XML document fragment using the Neko HTML parser. It handles empty or invalid input gracefully by returning an empty sequence or throwing an exception with a validation report if parsing fails.",XML Parsing,Adapter,Facade,,569,746,122
exist-core/src/main/java/org/exist/xquery/functions/util/ExclusiveLockFunction.java,org.exist.xquery.functions.util.ExclusiveLockFunction,f77d878a8b41cbaa7af5878358b96a3b6132f6c647d00f528b7cc35708e096e2,"This function acquires exclusive locks on the documents owning a given set of nodes, evaluates a provided expression within that locked context, and then releases the locks.",Exclusive locking,Command,Template Method,,555,599,99
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,8cbc3318955cd4e7fbbebe705df24bce3504c1ed42d1b69368277eb804f4d292,"This class provides functionality to compile and evaluate XQuery expressions, returning either the successful result or detailed error information.",Expression compilation,Strategy,Function Object,,1887,1295,91
exist-core/src/main/java/org/exist/xquery/functions/util/GetFragmentBetween.java,org.exist.xquery.functions.util.GetFragmentBetween,90bfa7a2d3f1011ceff2bb613f57c913ed105c43c1b54e909013a917b06a953b,"This class retrieves and serializes an XML fragment between two specified nodes within a document, with options to wrap the fragment in a parent element and control root namespace display.",Fragment retrieval,Strategy,Command,Adapter,479,1991,118
exist-core/src/main/java/org/exist/xquery/functions/util/SharedLockFunction.java,org.exist.xquery.functions.util.SharedLockFunction,77d5adfcbfe688052425c0b1941015a767dbf9aec5b35a8b5fa1e14e8d926706,"This class provides functionality to acquire a shared lock on the owner documents of specified nodes, then evaluates a given expression, and finally releases the acquired locks. This is useful for ensuring that a set of documents remains consistent during a critical operation.",Shared locking,Function Object,Template Method,,778,618,117
exist-core/src/main/java/org/exist/xquery/functions/util/IndexKeyDocuments.java,org.exist.xquery.functions.util.IndexKeyDocuments,e7fa3608d3aad9393df4156d6a4c5c6d51d4657a72bd5344b77b902ea92d806b,"This class provides functionality to count the number of documents associated with a specific indexed value within a given index, optionally filtering by a set of nodes.",Document Counting,Facade,Parameter Object,Strategy,662,817,115
exist-core/src/main/java/org/exist/xquery/functions/util/BinaryToString.java,org.exist.xquery.functions.util.BinaryToString,7ad5cc6ad133410ec8ba03e0f810a080c62a165c5ffb4d2678e446b46f6f2da8,"This class provides functionality to convert binary data to strings and strings to binary data, with support for specifying character encodings.",Data Conversion,Utility Function,Strategy,,539,1282,93
exist-core/src/main/java/org/exist/xquery/functions/util/NodeId.java,org.exist.xquery.functions.util.NodeId,afb9e525b718b5b1350c77f8ff237afb39bfbeedff71d58f1156430e9953f967,"This class provides a function to retrieve the internal node ID of a given document node, which serves as a unique identifier within its document.",Node ID Extraction,Function Object,Value Object,,727,662,98
exist-core/src/main/java/org/exist/xquery/functions/util/DeepCopyFunction.java,org.exist.xquery.functions.util.DeepCopyFunction,6d7f776f491a6ed65733c53a834f41ff2ad985d122930792a3fb959152121bd2,This class implements a function that creates a completely independent in-memory duplicate of a given item.,Item duplication,,,,548,605,50
exist-core/src/main/java/org/exist/xquery/functions/util/LogFunction.java,org.exist.xquery.functions.util.LogFunction,5f651c3d2c70742d4964e99fab035ee46bc692ee847c88fccab5cdb4c7c131a7,"This class provides functions for logging messages with different priorities and destinations, including the system console and named loggers.",Logging Interface,Strategy,Adapter,,655,1152,90
exist-core/src/main/java/org/exist/xquery/functions/util/Hash.java,org.exist.xquery.functions.util.Hash,5b572faa4158948479627731b6f958950a25a3657f6109f411891495548250ec,"This class generates a message digest (hashcode) from a string using a specified algorithm, with an option to return the result as a Base64 encoded string.",Hash generation,Adapter,Facade,,500,894,101
exist-core/src/main/java/org/exist/xquery/functions/util/DocumentNameOrId.java,org.exist.xquery.functions.util.DocumentNameOrId,9cabec42924f33146a70c0df0b04f50d918b7e5271031b81df2eb28c53dd6f23,"This class provides functions to retrieve information about documents and resources within a database, including their names, internal IDs, and absolute resource IDs, and allows retrieving resources by their absolute ID.",Document lookup,Function,Provider,,1895,1392,104
exist-core/src/main/java/org/exist/xquery/functions/util/Profile.java,org.exist.xquery.functions.util.Profile,a9ac8154c78c86f6b8c40efa2bbeaa07c9ea7a6c0c6ba15cd52a4f7e1e564bde,"This class provides functionality to control query profiling, enabling or disabling it and setting the verbosity level.",Query profiling,Strategy,Function Object,,588,725,89
exist-core/src/main/java/org/exist/xquery/functions/util/DescribeFunction.java,org.exist.xquery.functions.util.DescribeFunction,7c6cf94090d743d7d58b03e65dc011d729f9c19fb50ce517de2f988f3dfd7fc4,This class describes built-in functions by returning an XML element representing their signature.,Function description,Strategy,Template Method,,507,819,85
exist-core/src/main/java/org/exist/xquery/functions/util/Base64Functions.java,org.exist.xquery.functions.util.Base64Functions,f14220ee1b177f0f42b4dea3a02757e3efd9cfa05152e91ce66d66e891aacff8,"This class provides functionality for encoding strings into Base64 format and decoding them back to their original form, including URL-safe variants.",Base64 Conversion,Utility Class,Facade,,1422,1118,98
exist-core/src/main/java/org/exist/xquery/functions/util/IndexKeys.java,org.exist.xquery.functions.util.IndexKeys,dc5761b8e6c7e71200723b836f960cc5b56e878a671fc840630840f01486b882,"This class provides functionality to query range indexes defined on a set of nodes, reporting index keys to a callback function based on specified criteria like starting value and maximum results.",Index Query,Function Object,Strategy,,644,2006,102
exist-core/src/main/java/org/exist/xquery/functions/util/Collations.java,org.exist.xquery.functions.util.Collations,02d5552c99f0d4922cd0a69f1ea04de9e2e28cb78eff03b1cc50a687c4c05b49,This class provides a function to retrieve and return a list of all supported collation locales. These locales are formatted as strings and can be used for language-specific sorting or comparison in a system.,Locale retrieval,Function Object,,,515,627,90
exist-core/src/main/java/org/exist/xquery/functions/util/LineNumber.java,org.exist.xquery.functions.util.LineNumber,0913722b5dfb8f667de9c22cd3278ec22b11e4f32a113c938522d86560749c24,This class provides a function to retrieve the line number of an expression within the XQuery processing context.,Line Number,,,,525,546,51
exist-core/src/main/java/org/exist/xquery/functions/util/CollectionName.java,org.exist.xquery.functions.util.CollectionName,cb45e0e3fdf2b5d25b60769adc538a52353df3071f664545061e8c4a4ff4c11e,This class provides functionality to extract the collection name from a given node or a resource path string.,Collection Name,Function Object,Parameter Object,,637,772,89
exist-core/src/main/java/org/exist/xquery/functions/util/UtilModule.java,org.exist.xquery.functions.util.UtilModule,cf059bd9ca00448e03bfd79f193312a4af47da5d5f5666891a6b6334a89e9de3,"This class defines and registers a collection of utility functions available for use within an XQuery environment, enabling various operations like string manipulation, XML processing, and system interactions.",Function Registration,Module,Registry,Service Locator,645,3082,119
exist-core/src/main/java/org/exist/xquery/functions/util/GetNodeById.java,org.exist.xquery.functions.util.GetNodeById,43a8e06ec09ca8b7c3da5caa9c2ada6adf8f18a402fd83ad414bf5ecf749e520,"This function retrieves a specific node from a document using its internal ID. It searches for the node within the provided document and returns it if found, otherwise, it returns an empty sequence.",Node retrieval,Function Object,Registry,,557,786,106
exist-core/src/main/java/org/exist/xquery/functions/util/FileSync.java,org.exist.xquery.functions.util.FileSync$DeleteDirWithExcludesVisitor,02605559dd40e0ef3c8c5c225ca70e1bbedd06ff6ef52f1a456434a45b0ba05c,"This class traverses a directory structure, selectively deleting files and subdirectories based on an exclusion list, and logs the deletion of directories.",Directory deletion,Visitor,Strategy,,525,721,94
exist-core/src/main/java/org/exist/xquery/functions/util/FileSync.java,org.exist.xquery.functions.util.FileSync,8fc09fc4ddb68a346687b0e7e79185029c48f305e3d3201a3b28f484bf908bf4,"This class synchronizes a collection of data with a directory hierarchy on the file system, allowing for options such as pruning unmatched files, filtering by modification date, and excluding specific files. It generates a report detailing the synchronization actions.",File Synchronization,Strategy,Adapter,Registry,768,2094,130
exist-core/src/main/java/org/exist/xquery/functions/util/FunUnEscapeURI.java,org.exist.xquery.functions.util.FunUnEscapeURI,8d151c8480aff5c4fcd73872c2432ca00ea684a99e913b5f1f2ce618234a3e2d,This class provides functionality to decode a URI-encoded string using a specified character encoding.,URI Decoding,Function Object,Utility Function,,452,755,87
exist-core/src/main/java/org/exist/xquery/functions/util/CallFunction.java,org.exist.xquery.functions.util.CallFunction,63212986c189ff46501112d7a1e38b4a209876a3f93ca1a8e7ca22e89c62dc26,"This class defines a function that allows for the invocation of a function reference, forwarding all provided arguments to the called function.",Function Invocation,Template Method,Strategy,,444,732,94
exist-core/src/main/java/org/exist/xquery/functions/util/Eval.java,org.exist.xquery.functions.util.Eval,daaf007855f527453bd05e0fb0cd9336029c7a70f44d7860ca4639f53ae6c466,"This class provides functionality to dynamically evaluate XPath and XQuery expressions, with options for caching, context management, and serialization of results.",Dynamic Evaluation,Strategy,Template Method,Adaptor,516,2536,113
exist-core/src/main/java/org/exist/xquery/functions/util/SystemTime.java,org.exist.xquery.functions.util.SystemTime,42f024da72dffacddaa1721e2506d78411d051b3d941f6d2d21965fb5f27aad8,"This class provides functions to retrieve the current system time, date, or date-time, all with timezone information, based on Java's `System.currentTimeMillis()`. Unlike standard functions, the values returned by this class are not stable and can change during query evaluation, making them suitable for measuring time differences.",System time,Function Object,Provider,,667,982,132
exist-core/src/main/java/org/exist/xquery/functions/util/Wait.java,org.exist.xquery.functions.util.Wait,6a22b40277a3b81d0d0e8c2000425c96723c0c3f4c85093453088c25fcf1aac4,"This class represents a function that pauses the execution of a process for a specified number of milliseconds, returning an empty sequence upon completion.",Execution delay,,,,422,601,57
exist-core/src/main/java/org/exist/xquery/functions/util/BaseConversionFunctions.java,org.exist.xquery.functions.util.BaseConversionFunctions,33bc364bee2afcf20ec0e6d396e94ad7d3897808a791fb3b4ad7e22138262e04,This class provides functions for converting between integer and octal string representations.,Base Conversion,Function Object,Strategy,,575,853,83
exist-core/src/main/java/org/exist/xquery/functions/util/InspectFunction.java,org.exist.xquery.functions.util.InspectFunction,d9a8d6ff974e750bee5cca97bd9fee0d301f791b058925ccd4c7249f2a9b7be6,"This class provides functionality to inspect user-defined functions, returning an XML representation of their signature and documentation.",Function Inspection,Template Method,Strategy,,455,579,90
exist-core/src/main/java/org/exist/xquery/functions/util/GetSequenceType.java,org.exist.xquery.functions.util.GetSequenceType,25969b596fb21bca881d0ac1fdd9e479dc5a7e6e3155a57a1e4f8099850ed41c,This class provides functionality to determine and return the string representation of a sequence's data type.,Sequence Type,Function,,,440,590,70
exist-core/src/main/java/org/exist/xquery/functions/util/FunDoctype.java,org.exist.xquery.functions.util.FunDoctype,3b17ac6495d976351e632d0ac2d4cba2af6378f0085ba26146c28582502dbbaf,This class is designed to retrieve document nodes from a collection based on specified DOCTYPE names. It processes one or more DOCTYPE arguments to find and return the relevant XML documents.,Document Retrieval,Function,,,477,684,88
exist-core/src/main/java/org/exist/xquery/functions/util/FunctionFunction.java,org.exist.xquery.functions.util.FunctionFunction,197e10d40fa21f171aea79d01a1e00a2ec8f8fdd50742ad71ff22aed0e2176f1,"This class creates a reference to an XQuery function, enabling higher-order functions by allowing functions to be passed as arguments and later invoked.",Function Reference,Factory Method,Template Method,Strategy,599,982,115
exist-core/src/main/java/org/exist/xquery/functions/util/QNameIndexLookup.java,org.exist.xquery.functions.util.QNameIndexLookup,c0f5e7cfa79adcc2d21304b9acaa136aa980a7d2d4d9836456ff99811a39a334,"This class provides functionality to look up nodes based on a qualified name (QName) and an optional comparison value and type indicator, enabling efficient querying of indexed data.",QName Lookup,Strategy,Template Method,,564,970,103
exist-core/src/main/java/org/exist/xquery/functions/util/BuiltinFunctions.java,org.exist.xquery.functions.util.BuiltinFunctions,5ef78c5e537f902ce2812d7305fe40881ea03de8025fb53058c78ffdd2b3a9d0,This class provides functionalities to retrieve information about registered functions and declared variables within modules in the query engine.,Function/Variable Discovery,Registry,Function Object,,724,1251,91
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,b8844d943ba6740be3fa17c08a3cc30aba17c925af003f0a7812a2197d4d6cef,"This class provides functionality to manage and query information about registered and mapped XQuery modules within the system, allowing operations such as retrieving module lists, checking registration status, and mapping or unmapping modules.",Module Management,Facade,Command,Service Locator,614,1928,125
exist-core/src/main/java/org/exist/xquery/functions/util/UUID.java,org.exist.xquery.functions.util.UUID,d5c46271e0078849a7e51c4588b127440595137db3f975a5a962a9f107b6e092,"This class generates Universally Unique Identifiers (UUIDs), supporting both random version 4 generation and name-based version 3 generation.",UUID Generation,Factory,Abstract Factory,Builder,621,787,114
exist-core/src/main/java/org/exist/xquery/functions/util/Expand.java,org.exist.xquery.functions.util.Expand,dc9c8e99a45cca0017885844f01c40754321740e416f5038882b7964f7424b7d,"This class creates an in-memory copy of a given set of nodes, with options to customize how full-text match terms are tagged and XIncludes are expanded, and allows for specifying serialization parameters.",Node expansion,Function,Factory,,691,862,108
exist-core/src/main/java/org/exist/xquery/functions/util/LockFunction.java,org.exist.xquery.functions.util.LockFunction,b6b756731c26412d64a26cf08d0ab53e3625832f2a7cee1dbf9dd737375dff4e,"This class manages the acquisition of exclusive locks on documents to ensure safe concurrent access before performing an operation, and it also determines the data type of its second argument.",Locking Mechanism,Strategy,Template Method,,2660,626,102
exist-core/src/main/java/org/exist/xquery/functions/util/BaseConverter.java,org.exist.xquery.functions.util.BaseConverter$Base,7d22aabff6d7935ae3f91f31ffb43e19767a0e35be2d8483defca5c94086a132,"This enum represents different numerical bases (binary, octal, decimal, hexadecimal) and provides functionality to retrieve a base based on an integer value.",Base Representation,,,,552,429,60
exist-core/src/main/java/org/exist/xquery/functions/util/BaseConverter.java,org.exist.xquery.functions.util.BaseConverter,524a064f92d34bc374d9448931472bfda70b16fde90fd5c24f384013a5170165,"This class provides functionality to convert numbers between different bases, specifically from a given base to an integer, and from an integer to a string representation in binary, octal, or hexadecimal bases.",Base Conversion,Function Object,Parameter Object,,668,1018,108
exist-core/src/main/java/org/exist/xquery/functions/util/IndexType.java,org.exist.xquery.functions.util.IndexType,bf5b6c76dfb945585aaf54c977f9524eaf6c0bc4073be27f77f9dbe635ae8943,"This class determines and returns the range index type for a given set of nodes, or an empty sequence if no index is defined.",Index Type,Function,Template Method,,397,759,95
exist-core/src/main/java/org/exist/xquery/functions/util/PrologFunctions.java,org.exist.xquery.functions.util.PrologFunctions,679cef318c43e2afc29b9df7b2cc4c39f66e83e44113db356c3e987228494274,"This class provides functions for dynamically managing XQuery prolog features such as importing modules, declaring namespaces, and setting or retrieving serialization options within the current query context.",Prolog management,Facade,Command,Strategy,777,1181,117
exist-core/src/main/java/org/exist/xquery/functions/util/BinaryDoc.java,org.exist.xquery.functions.util.BinaryDoc,dad8f17506d76615d61c9f680717de83add32b8f56599ba70a574ce217f1a485,"This class provides functionality to interact with binary resources, allowing for retrieval of their content, checking for their availability, verifying their type, and obtaining content digests.",Binary Resource Management,Facade,Service,,478,1001,100
exist-core/src/main/java/org/exist/xquery/functions/util/RandomFunction.java,org.exist.xquery.functions.util.RandomFunction,ddcc1fe8da0f2646561934266af5fd34f00b45d4fd84b1e01366d6fd47b5f706,"This class provides functionality to generate random numbers, offering variations for returning a double between 0 and 1, an unsigned long integer within its maximum range, or an integer within a specified exclusive upper bound.",Random number generation,Factory Method,Strategy,Template Method,688,852,129
exist-core/src/main/java/org/exist/xquery/functions/websocket/ConsoleCompatModule.java,org.exist.xquery.functions.websocket.ConsoleCompatModule,cd2ed0ab3c6c905d72235bee2b13ff434a33d087a5feff9492fcfa7b26dbd03e,"This class provides backward compatibility for XQuery modules that use the 'console' namespace, delegating its functionality to the WebSocketModule to ensure existing code continues to work without modification.",Backward compatibility,Adapter,,,510,659,86
exist-core/src/main/java/org/exist/xquery/functions/websocket/WebSocketFunctions.java,org.exist.xquery.functions.websocket.WebSocketFunctions,d00dba38ed641c2135517e152ab222eb24786ae9ae971e5b0484f2f1e11aa1d0,"This class provides XQuery functions to interact with a WebSocket module, enabling logging, sending messages to specific channels, broadcasting messages to all clients, and retrieving channel subscriber counts.",WebSocket Functions,Facade,Module,,464,1407,102
exist-core/src/main/java/org/exist/xquery/functions/websocket/WebSocketEndpoint.java,org.exist.xquery.functions.websocket.WebSocketEndpoint,edacf33fad2ee1abc852096e88f612a35ec4b20f631dfe52f786a73d68ad553c,"This class acts as a WebSocket endpoint, enabling real-time, bidirectional communication for eXist-db's console and messaging features. It manages client connections, message broadcasting to subscribed channels, and maintains connection health with periodic heartbeats.",WebSocket Communication,Endpoint,Publisher-Subscriber,Heartbeat,803,1306,136
exist-core/src/main/java/org/exist/xquery/functions/websocket/WebSocketAdapter.java,org.exist.xquery.functions.websocket.WebSocketAdapter,097fff8716a3b003b9bb5758a617d16351b5549f8bacbc934d4ba4830ffd5d18,"This class acts as an adapter, bridging a logging or messaging interface to a remote data writer via WebSockets. It enriches log messages with metadata like timestamps and source information before transmission, and also provides a way to send raw JSON strings.",Remote Logging,Adapter,Facade,Bridge,1034,833,133
exist-core/src/main/java/org/exist/xquery/functions/websocket/WebSocketModule.java,org.exist.xquery.functions.websocket.WebSocketModule,50930a66abcbd828d4c9e30c500911dce70d09e3476c4fd348c64d17220b64f9,This module provides functions for sending WebSocket messages to clients subscribed to named channels and backward-compatible console logging.,WebSocket Messaging,Module,Facade,Adapter,617,1047,106
exist-core/src/main/java/org/exist/xquery/functions/websocket/ConsoleAdapter.java,org.exist.xquery.functions.websocket.ConsoleAdapter,02d9ef0d84d130636b691661f485a133643f37d6d51d439a7ad35a759e1ba0de,"This interface defines a contract for sending log and message data over a WebSocket connection, enabling communication between different system components, such as an XQuery module and a WebSocket endpoint, for purposes like debugging and event tracking.",Message Broadcasting,Adapter,,,639,634,93
exist-core/src/main/java/org/exist/xquery/functions/websocket/ConsoleCompatFunctions.java,org.exist.xquery.functions.websocket.ConsoleCompatFunctions,1d3465d7e6f2137bfb3afd1f84022eda5641b452891f8c8eaaf3af2c1807ac38,"Provides backward-compatible functions for logging to a console and sending messages over a channel, delegating to a WebSocket module.",Console logging,Adapter,Facade,,624,1161,92
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayIndexOf.java,org.exist.xquery.functions.array.ArrayIndexOf,3a1e8fdbb29edd18b9c56e6d1d2463e1d6e07feaf570075598df31f3df0310d5,This class provides a function to find the positions of elements within an array that match a given target value.,Array searching,Function,,,611,654,72
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayIndexWhere.java,org.exist.xquery.functions.array.ArrayIndexWhere,f64ab0b2b194ad0a71c2c238e1ab873a6db5009a8e65c44360201cfd3e86633f,"This class finds the indices of elements in an array that satisfy a given condition, returning these indices as a sorted sequence of integers.",Array indexing,Strategy,,,573,752,77
exist-core/src/main/java/org/exist/xquery/functions/array/ArraySplit.java,org.exist.xquery.functions.array.ArraySplit,c89eef1dde2eb0832943e22dbfc1f661bfceea859def3e91ec351fd63d2dc83c,This class represents a function that takes an array and transforms it into a sequence where each element is a single-item array containing one element from the original array.,Array transformation,Function,Sequence,,649,608,100
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayConstructor.java,org.exist.xquery.functions.array.ArrayConstructor$ConstructorType,c3e231c12e3d528bdd9314efe569ffe0d140f60b8aafd8f70dd03bda604436bb,"This enum defines two distinct types of array constructors: SQUARE_ARRAY and CURLY_ARRAY, used to differentiate array instantiation styles.",Constructor type,,,,452,378,57
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayConstructor.java,org.exist.xquery.functions.array.ArrayConstructor,f277c6e375694c52b312d845b70cc30b460b29cac4f37bc65fdbc17ce343deb4,"This class represents an array constructor in XQuery 3.1, capable of building arrays using either square bracket or curly brace syntax, and processing a list of arguments to form the array's elements.",Array construction,Composite,Visitor,Abstract Factory,654,856,127
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayOfMembers.java,org.exist.xquery.functions.array.ArrayOfMembers,c1e14b32dc4821d4e3b5db416a29bee12be705c6eff7b324cd8037231145dc91,This class constructs an array by extracting the 'value' from each map in an input sequence.,Array construction,Function,,,477,628,70
exist-core/src/main/java/org/exist/xquery/functions/array/ArraySortBy.java,org.exist.xquery.functions.array.ArraySortBy$SortKey,4a924184e9bc8f34067cfb3641970856ae37fbe5282463cf155b9c87d393bd2e,"This class represents a configurable key for sorting data, allowing for custom data extraction and locale-sensitive comparison, with support for ascending or descending order.",Sort Configuration,Value Object,Strategy,,688,391,98
